INPUT_TABLE,,,
Variable ID,,,
IncomeElasticity,,,
,,,
region,energy.final.demand,year,income.elasticity
AN,Agriculture,2015,0.3
AN,Agriculture,2020,0.3
AN,Agriculture,2025,0.3
AN,Agriculture,2030,0.3
AN,Agriculture,2035,0.3
AN,Agriculture,2040,0.3
AN,Agriculture,2045,0.3
AN,Agriculture,2050,0.3
AN,Agriculture,2055,0.3
AN,Agriculture,2060,0.3
AN,Agriculture,2065,0.3
AN,Agriculture,2070,0.3
AN,Agriculture,2075,0.3
AN,Agriculture,2080,0.3
AN,Agriculture,2085,0.3
AN,Agriculture,2090,0.3
AN,Agriculture,2095,0.3
AN,Agriculture,2100,0.3
AP,Agriculture,2015,0.3
AP,Agriculture,2020,0.3
AP,Agriculture,2025,0.3
AP,Agriculture,2030,0.3
AP,Agriculture,2035,0.3
AP,Agriculture,2040,0.3
AP,Agriculture,2045,0.3
AP,Agriculture,2050,0.3
AP,Agriculture,2055,0.3
AP,Agriculture,2060,0.3
AP,Agriculture,2065,0.3
AP,Agriculture,2070,0.3
AP,Agriculture,2075,0.3
AP,Agriculture,2080,0.3
AP,Agriculture,2085,0.3
AP,Agriculture,2090,0.3
AP,Agriculture,2095,0.3
AP,Agriculture,2100,0.3
AR,Agriculture,2015,0.3
AR,Agriculture,2020,0.3
AR,Agriculture,2025,0.3
AR,Agriculture,2030,0.3
AR,Agriculture,2035,0.3
AR,Agriculture,2040,0.3
AR,Agriculture,2045,0.3
AR,Agriculture,2050,0.3
AR,Agriculture,2055,0.3
AR,Agriculture,2060,0.3
AR,Agriculture,2065,0.3
AR,Agriculture,2070,0.3
AR,Agriculture,2075,0.3
AR,Agriculture,2080,0.3
AR,Agriculture,2085,0.3
AR,Agriculture,2090,0.3
AR,Agriculture,2095,0.3
AR,Agriculture,2100,0.3
AS,Agriculture,2015,0.3
AS,Agriculture,2020,0.3
AS,Agriculture,2025,0.3
AS,Agriculture,2030,0.3
AS,Agriculture,2035,0.3
AS,Agriculture,2040,0.3
AS,Agriculture,2045,0.3
AS,Agriculture,2050,0.3
AS,Agriculture,2055,0.3
AS,Agriculture,2060,0.3
AS,Agriculture,2065,0.3
AS,Agriculture,2070,0.3
AS,Agriculture,2075,0.3
AS,Agriculture,2080,0.3
AS,Agriculture,2085,0.3
AS,Agriculture,2090,0.3
AS,Agriculture,2095,0.3
AS,Agriculture,2100,0.3
BR,Agriculture,2015,0.3
BR,Agriculture,2020,0.3
BR,Agriculture,2025,0.3
BR,Agriculture,2030,0.3
BR,Agriculture,2035,0.3
BR,Agriculture,2040,0.3
BR,Agriculture,2045,0.3
BR,Agriculture,2050,0.3
BR,Agriculture,2055,0.3
BR,Agriculture,2060,0.3
BR,Agriculture,2065,0.3
BR,Agriculture,2070,0.3
BR,Agriculture,2075,0.3
BR,Agriculture,2080,0.3
BR,Agriculture,2085,0.3
BR,Agriculture,2090,0.3
BR,Agriculture,2095,0.3
BR,Agriculture,2100,0.3
CG,Agriculture,2015,0.3
CG,Agriculture,2020,0.3
CG,Agriculture,2025,0.3
CG,Agriculture,2030,0.3
CG,Agriculture,2035,0.3
CG,Agriculture,2040,0.3
CG,Agriculture,2045,0.3
CG,Agriculture,2050,0.3
CG,Agriculture,2055,0.3
CG,Agriculture,2060,0.3
CG,Agriculture,2065,0.3
CG,Agriculture,2070,0.3
CG,Agriculture,2075,0.3
CG,Agriculture,2080,0.3
CG,Agriculture,2085,0.3
CG,Agriculture,2090,0.3
CG,Agriculture,2095,0.3
CG,Agriculture,2100,0.3
CH,Agriculture,2015,0.3
CH,Agriculture,2020,0.3
CH,Agriculture,2025,0.3
CH,Agriculture,2030,0.3
CH,Agriculture,2035,0.3
CH,Agriculture,2040,0.3
CH,Agriculture,2045,0.3
CH,Agriculture,2050,0.3
CH,Agriculture,2055,0.3
CH,Agriculture,2060,0.3
CH,Agriculture,2065,0.3
CH,Agriculture,2070,0.3
CH,Agriculture,2075,0.3
CH,Agriculture,2080,0.3
CH,Agriculture,2085,0.3
CH,Agriculture,2090,0.3
CH,Agriculture,2095,0.3
CH,Agriculture,2100,0.3
DD,Agriculture,2015,0.3
DD,Agriculture,2020,0.3
DD,Agriculture,2025,0.3
DD,Agriculture,2030,0.3
DD,Agriculture,2035,0.3
DD,Agriculture,2040,0.3
DD,Agriculture,2045,0.3
DD,Agriculture,2050,0.3
DD,Agriculture,2055,0.3
DD,Agriculture,2060,0.3
DD,Agriculture,2065,0.3
DD,Agriculture,2070,0.3
DD,Agriculture,2075,0.3
DD,Agriculture,2080,0.3
DD,Agriculture,2085,0.3
DD,Agriculture,2090,0.3
DD,Agriculture,2095,0.3
DD,Agriculture,2100,0.3
DL,Agriculture,2015,0.3
DL,Agriculture,2020,0.3
DL,Agriculture,2025,0.3
DL,Agriculture,2030,0.3
DL,Agriculture,2035,0.3
DL,Agriculture,2040,0.3
DL,Agriculture,2045,0.3
DL,Agriculture,2050,0.3
DL,Agriculture,2055,0.3
DL,Agriculture,2060,0.3
DL,Agriculture,2065,0.3
DL,Agriculture,2070,0.3
DL,Agriculture,2075,0.3
DL,Agriculture,2080,0.3
DL,Agriculture,2085,0.3
DL,Agriculture,2090,0.3
DL,Agriculture,2095,0.3
DL,Agriculture,2100,0.3
DN,Agriculture,2015,0.3
DN,Agriculture,2020,0.3
DN,Agriculture,2025,0.3
DN,Agriculture,2030,0.3
DN,Agriculture,2035,0.3
DN,Agriculture,2040,0.3
DN,Agriculture,2045,0.3
DN,Agriculture,2050,0.3
DN,Agriculture,2055,0.3
DN,Agriculture,2060,0.3
DN,Agriculture,2065,0.3
DN,Agriculture,2070,0.3
DN,Agriculture,2075,0.3
DN,Agriculture,2080,0.3
DN,Agriculture,2085,0.3
DN,Agriculture,2090,0.3
DN,Agriculture,2095,0.3
DN,Agriculture,2100,0.3
GA,Agriculture,2015,0.3
GA,Agriculture,2020,0.3
GA,Agriculture,2025,0.3
GA,Agriculture,2030,0.3
GA,Agriculture,2035,0.3
GA,Agriculture,2040,0.3
GA,Agriculture,2045,0.3
GA,Agriculture,2050,0.3
GA,Agriculture,2055,0.3
GA,Agriculture,2060,0.3
GA,Agriculture,2065,0.3
GA,Agriculture,2070,0.3
GA,Agriculture,2075,0.3
GA,Agriculture,2080,0.3
GA,Agriculture,2085,0.3
GA,Agriculture,2090,0.3
GA,Agriculture,2095,0.3
GA,Agriculture,2100,0.3
GJ,Agriculture,2015,0.3
GJ,Agriculture,2020,0.3
GJ,Agriculture,2025,0.3
GJ,Agriculture,2030,0.3
GJ,Agriculture,2035,0.3
GJ,Agriculture,2040,0.3
GJ,Agriculture,2045,0.3
GJ,Agriculture,2050,0.3
GJ,Agriculture,2055,0.3
GJ,Agriculture,2060,0.3
GJ,Agriculture,2065,0.3
GJ,Agriculture,2070,0.3
GJ,Agriculture,2075,0.3
GJ,Agriculture,2080,0.3
GJ,Agriculture,2085,0.3
GJ,Agriculture,2090,0.3
GJ,Agriculture,2095,0.3
GJ,Agriculture,2100,0.3
HP,Agriculture,2015,0.3
HP,Agriculture,2020,0.3
HP,Agriculture,2025,0.3
HP,Agriculture,2030,0.3
HP,Agriculture,2035,0.3
HP,Agriculture,2040,0.3
HP,Agriculture,2045,0.3
HP,Agriculture,2050,0.3
HP,Agriculture,2055,0.3
HP,Agriculture,2060,0.3
HP,Agriculture,2065,0.3
HP,Agriculture,2070,0.3
HP,Agriculture,2075,0.3
HP,Agriculture,2080,0.3
HP,Agriculture,2085,0.3
HP,Agriculture,2090,0.3
HP,Agriculture,2095,0.3
HP,Agriculture,2100,0.3
HR,Agriculture,2015,0.3
HR,Agriculture,2020,0.3
HR,Agriculture,2025,0.3
HR,Agriculture,2030,0.3
HR,Agriculture,2035,0.3
HR,Agriculture,2040,0.3
HR,Agriculture,2045,0.3
HR,Agriculture,2050,0.3
HR,Agriculture,2055,0.3
HR,Agriculture,2060,0.3
HR,Agriculture,2065,0.3
HR,Agriculture,2070,0.3
HR,Agriculture,2075,0.3
HR,Agriculture,2080,0.3
HR,Agriculture,2085,0.3
HR,Agriculture,2090,0.3
HR,Agriculture,2095,0.3
HR,Agriculture,2100,0.3
JH,Agriculture,2015,0.3
JH,Agriculture,2020,0.3
JH,Agriculture,2025,0.3
JH,Agriculture,2030,0.3
JH,Agriculture,2035,0.3
JH,Agriculture,2040,0.3
JH,Agriculture,2045,0.3
JH,Agriculture,2050,0.3
JH,Agriculture,2055,0.3
JH,Agriculture,2060,0.3
JH,Agriculture,2065,0.3
JH,Agriculture,2070,0.3
JH,Agriculture,2075,0.3
JH,Agriculture,2080,0.3
JH,Agriculture,2085,0.3
JH,Agriculture,2090,0.3
JH,Agriculture,2095,0.3
JH,Agriculture,2100,0.3
JK,Agriculture,2015,0.3
JK,Agriculture,2020,0.3
JK,Agriculture,2025,0.3
JK,Agriculture,2030,0.3
JK,Agriculture,2035,0.3
JK,Agriculture,2040,0.3
JK,Agriculture,2045,0.3
JK,Agriculture,2050,0.3
JK,Agriculture,2055,0.3
JK,Agriculture,2060,0.3
JK,Agriculture,2065,0.3
JK,Agriculture,2070,0.3
JK,Agriculture,2075,0.3
JK,Agriculture,2080,0.3
JK,Agriculture,2085,0.3
JK,Agriculture,2090,0.3
JK,Agriculture,2095,0.3
JK,Agriculture,2100,0.3
KA,Agriculture,2015,0.3
KA,Agriculture,2020,0.3
KA,Agriculture,2025,0.3
KA,Agriculture,2030,0.3
KA,Agriculture,2035,0.3
KA,Agriculture,2040,0.3
KA,Agriculture,2045,0.3
KA,Agriculture,2050,0.3
KA,Agriculture,2055,0.3
KA,Agriculture,2060,0.3
KA,Agriculture,2065,0.3
KA,Agriculture,2070,0.3
KA,Agriculture,2075,0.3
KA,Agriculture,2080,0.3
KA,Agriculture,2085,0.3
KA,Agriculture,2090,0.3
KA,Agriculture,2095,0.3
KA,Agriculture,2100,0.3
KL,Agriculture,2015,0.3
KL,Agriculture,2020,0.3
KL,Agriculture,2025,0.3
KL,Agriculture,2030,0.3
KL,Agriculture,2035,0.3
KL,Agriculture,2040,0.3
KL,Agriculture,2045,0.3
KL,Agriculture,2050,0.3
KL,Agriculture,2055,0.3
KL,Agriculture,2060,0.3
KL,Agriculture,2065,0.3
KL,Agriculture,2070,0.3
KL,Agriculture,2075,0.3
KL,Agriculture,2080,0.3
KL,Agriculture,2085,0.3
KL,Agriculture,2090,0.3
KL,Agriculture,2095,0.3
KL,Agriculture,2100,0.3
LA,Agriculture,2015,0.3
LA,Agriculture,2020,0.3
LA,Agriculture,2025,0.3
LA,Agriculture,2030,0.3
LA,Agriculture,2035,0.3
LA,Agriculture,2040,0.3
LA,Agriculture,2045,0.3
LA,Agriculture,2050,0.3
LA,Agriculture,2055,0.3
LA,Agriculture,2060,0.3
LA,Agriculture,2065,0.3
LA,Agriculture,2070,0.3
LA,Agriculture,2075,0.3
LA,Agriculture,2080,0.3
LA,Agriculture,2085,0.3
LA,Agriculture,2090,0.3
LA,Agriculture,2095,0.3
LA,Agriculture,2100,0.3
LD,Agriculture,2015,0.3
LD,Agriculture,2020,0.3
LD,Agriculture,2025,0.3
LD,Agriculture,2030,0.3
LD,Agriculture,2035,0.3
LD,Agriculture,2040,0.3
LD,Agriculture,2045,0.3
LD,Agriculture,2050,0.3
LD,Agriculture,2055,0.3
LD,Agriculture,2060,0.3
LD,Agriculture,2065,0.3
LD,Agriculture,2070,0.3
LD,Agriculture,2075,0.3
LD,Agriculture,2080,0.3
LD,Agriculture,2085,0.3
LD,Agriculture,2090,0.3
LD,Agriculture,2095,0.3
LD,Agriculture,2100,0.3
MH,Agriculture,2015,0.3
MH,Agriculture,2020,0.3
MH,Agriculture,2025,0.3
MH,Agriculture,2030,0.3
MH,Agriculture,2035,0.3
MH,Agriculture,2040,0.3
MH,Agriculture,2045,0.3
MH,Agriculture,2050,0.3
MH,Agriculture,2055,0.3
MH,Agriculture,2060,0.3
MH,Agriculture,2065,0.3
MH,Agriculture,2070,0.3
MH,Agriculture,2075,0.3
MH,Agriculture,2080,0.3
MH,Agriculture,2085,0.3
MH,Agriculture,2090,0.3
MH,Agriculture,2095,0.3
MH,Agriculture,2100,0.3
ML,Agriculture,2015,0.3
ML,Agriculture,2020,0.3
ML,Agriculture,2025,0.3
ML,Agriculture,2030,0.3
ML,Agriculture,2035,0.3
ML,Agriculture,2040,0.3
ML,Agriculture,2045,0.3
ML,Agriculture,2050,0.3
ML,Agriculture,2055,0.3
ML,Agriculture,2060,0.3
ML,Agriculture,2065,0.3
ML,Agriculture,2070,0.3
ML,Agriculture,2075,0.3
ML,Agriculture,2080,0.3
ML,Agriculture,2085,0.3
ML,Agriculture,2090,0.3
ML,Agriculture,2095,0.3
ML,Agriculture,2100,0.3
MN,Agriculture,2015,0.3
MN,Agriculture,2020,0.3
MN,Agriculture,2025,0.3
MN,Agriculture,2030,0.3
MN,Agriculture,2035,0.3
MN,Agriculture,2040,0.3
MN,Agriculture,2045,0.3
MN,Agriculture,2050,0.3
MN,Agriculture,2055,0.3
MN,Agriculture,2060,0.3
MN,Agriculture,2065,0.3
MN,Agriculture,2070,0.3
MN,Agriculture,2075,0.3
MN,Agriculture,2080,0.3
MN,Agriculture,2085,0.3
MN,Agriculture,2090,0.3
MN,Agriculture,2095,0.3
MN,Agriculture,2100,0.3
MP,Agriculture,2015,0.3
MP,Agriculture,2020,0.3
MP,Agriculture,2025,0.3
MP,Agriculture,2030,0.3
MP,Agriculture,2035,0.3
MP,Agriculture,2040,0.3
MP,Agriculture,2045,0.3
MP,Agriculture,2050,0.3
MP,Agriculture,2055,0.3
MP,Agriculture,2060,0.3
MP,Agriculture,2065,0.3
MP,Agriculture,2070,0.3
MP,Agriculture,2075,0.3
MP,Agriculture,2080,0.3
MP,Agriculture,2085,0.3
MP,Agriculture,2090,0.3
MP,Agriculture,2095,0.3
MP,Agriculture,2100,0.3
MZ,Agriculture,2015,0.3
MZ,Agriculture,2020,0.3
MZ,Agriculture,2025,0.3
MZ,Agriculture,2030,0.3
MZ,Agriculture,2035,0.3
MZ,Agriculture,2040,0.3
MZ,Agriculture,2045,0.3
MZ,Agriculture,2050,0.3
MZ,Agriculture,2055,0.3
MZ,Agriculture,2060,0.3
MZ,Agriculture,2065,0.3
MZ,Agriculture,2070,0.3
MZ,Agriculture,2075,0.3
MZ,Agriculture,2080,0.3
MZ,Agriculture,2085,0.3
MZ,Agriculture,2090,0.3
MZ,Agriculture,2095,0.3
MZ,Agriculture,2100,0.3
NL,Agriculture,2015,0.3
NL,Agriculture,2020,0.3
NL,Agriculture,2025,0.3
NL,Agriculture,2030,0.3
NL,Agriculture,2035,0.3
NL,Agriculture,2040,0.3
NL,Agriculture,2045,0.3
NL,Agriculture,2050,0.3
NL,Agriculture,2055,0.3
NL,Agriculture,2060,0.3
NL,Agriculture,2065,0.3
NL,Agriculture,2070,0.3
NL,Agriculture,2075,0.3
NL,Agriculture,2080,0.3
NL,Agriculture,2085,0.3
NL,Agriculture,2090,0.3
NL,Agriculture,2095,0.3
NL,Agriculture,2100,0.3
OD,Agriculture,2015,0.3
OD,Agriculture,2020,0.3
OD,Agriculture,2025,0.3
OD,Agriculture,2030,0.3
OD,Agriculture,2035,0.3
OD,Agriculture,2040,0.3
OD,Agriculture,2045,0.3
OD,Agriculture,2050,0.3
OD,Agriculture,2055,0.3
OD,Agriculture,2060,0.3
OD,Agriculture,2065,0.3
OD,Agriculture,2070,0.3
OD,Agriculture,2075,0.3
OD,Agriculture,2080,0.3
OD,Agriculture,2085,0.3
OD,Agriculture,2090,0.3
OD,Agriculture,2095,0.3
OD,Agriculture,2100,0.3
PB,Agriculture,2015,0.3
PB,Agriculture,2020,0.3
PB,Agriculture,2025,0.3
PB,Agriculture,2030,0.3
PB,Agriculture,2035,0.3
PB,Agriculture,2040,0.3
PB,Agriculture,2045,0.3
PB,Agriculture,2050,0.3
PB,Agriculture,2055,0.3
PB,Agriculture,2060,0.3
PB,Agriculture,2065,0.3
PB,Agriculture,2070,0.3
PB,Agriculture,2075,0.3
PB,Agriculture,2080,0.3
PB,Agriculture,2085,0.3
PB,Agriculture,2090,0.3
PB,Agriculture,2095,0.3
PB,Agriculture,2100,0.3
PC,Agriculture,2015,0.3
PC,Agriculture,2020,0.3
PC,Agriculture,2025,0.3
PC,Agriculture,2030,0.3
PC,Agriculture,2035,0.3
PC,Agriculture,2040,0.3
PC,Agriculture,2045,0.3
PC,Agriculture,2050,0.3
PC,Agriculture,2055,0.3
PC,Agriculture,2060,0.3
PC,Agriculture,2065,0.3
PC,Agriculture,2070,0.3
PC,Agriculture,2075,0.3
PC,Agriculture,2080,0.3
PC,Agriculture,2085,0.3
PC,Agriculture,2090,0.3
PC,Agriculture,2095,0.3
PC,Agriculture,2100,0.3
RJ,Agriculture,2015,0.3
RJ,Agriculture,2020,0.3
RJ,Agriculture,2025,0.3
RJ,Agriculture,2030,0.3
RJ,Agriculture,2035,0.3
RJ,Agriculture,2040,0.3
RJ,Agriculture,2045,0.3
RJ,Agriculture,2050,0.3
RJ,Agriculture,2055,0.3
RJ,Agriculture,2060,0.3
RJ,Agriculture,2065,0.3
RJ,Agriculture,2070,0.3
RJ,Agriculture,2075,0.3
RJ,Agriculture,2080,0.3
RJ,Agriculture,2085,0.3
RJ,Agriculture,2090,0.3
RJ,Agriculture,2095,0.3
RJ,Agriculture,2100,0.3
SK,Agriculture,2015,0.3
SK,Agriculture,2020,0.3
SK,Agriculture,2025,0.3
SK,Agriculture,2030,0.3
SK,Agriculture,2035,0.3
SK,Agriculture,2040,0.3
SK,Agriculture,2045,0.3
SK,Agriculture,2050,0.3
SK,Agriculture,2055,0.3
SK,Agriculture,2060,0.3
SK,Agriculture,2065,0.3
SK,Agriculture,2070,0.3
SK,Agriculture,2075,0.3
SK,Agriculture,2080,0.3
SK,Agriculture,2085,0.3
SK,Agriculture,2090,0.3
SK,Agriculture,2095,0.3
SK,Agriculture,2100,0.3
TN,Agriculture,2015,0.3
TN,Agriculture,2020,0.3
TN,Agriculture,2025,0.3
TN,Agriculture,2030,0.3
TN,Agriculture,2035,0.3
TN,Agriculture,2040,0.3
TN,Agriculture,2045,0.3
TN,Agriculture,2050,0.3
TN,Agriculture,2055,0.3
TN,Agriculture,2060,0.3
TN,Agriculture,2065,0.3
TN,Agriculture,2070,0.3
TN,Agriculture,2075,0.3
TN,Agriculture,2080,0.3
TN,Agriculture,2085,0.3
TN,Agriculture,2090,0.3
TN,Agriculture,2095,0.3
TN,Agriculture,2100,0.3
TR,Agriculture,2015,0.3
TR,Agriculture,2020,0.3
TR,Agriculture,2025,0.3
TR,Agriculture,2030,0.3
TR,Agriculture,2035,0.3
TR,Agriculture,2040,0.3
TR,Agriculture,2045,0.3
TR,Agriculture,2050,0.3
TR,Agriculture,2055,0.3
TR,Agriculture,2060,0.3
TR,Agriculture,2065,0.3
TR,Agriculture,2070,0.3
TR,Agriculture,2075,0.3
TR,Agriculture,2080,0.3
TR,Agriculture,2085,0.3
TR,Agriculture,2090,0.3
TR,Agriculture,2095,0.3
TR,Agriculture,2100,0.3
TS,Agriculture,2015,0.3
TS,Agriculture,2020,0.3
TS,Agriculture,2025,0.3
TS,Agriculture,2030,0.3
TS,Agriculture,2035,0.3
TS,Agriculture,2040,0.3
TS,Agriculture,2045,0.3
TS,Agriculture,2050,0.3
TS,Agriculture,2055,0.3
TS,Agriculture,2060,0.3
TS,Agriculture,2065,0.3
TS,Agriculture,2070,0.3
TS,Agriculture,2075,0.3
TS,Agriculture,2080,0.3
TS,Agriculture,2085,0.3
TS,Agriculture,2090,0.3
TS,Agriculture,2095,0.3
TS,Agriculture,2100,0.3
UK,Agriculture,2015,0.3
UK,Agriculture,2020,0.3
UK,Agriculture,2025,0.3
UK,Agriculture,2030,0.3
UK,Agriculture,2035,0.3
UK,Agriculture,2040,0.3
UK,Agriculture,2045,0.3
UK,Agriculture,2050,0.3
UK,Agriculture,2055,0.3
UK,Agriculture,2060,0.3
UK,Agriculture,2065,0.3
UK,Agriculture,2070,0.3
UK,Agriculture,2075,0.3
UK,Agriculture,2080,0.3
UK,Agriculture,2085,0.3
UK,Agriculture,2090,0.3
UK,Agriculture,2095,0.3
UK,Agriculture,2100,0.3
UP,Agriculture,2015,0.3
UP,Agriculture,2020,0.3
UP,Agriculture,2025,0.3
UP,Agriculture,2030,0.3
UP,Agriculture,2035,0.3
UP,Agriculture,2040,0.3
UP,Agriculture,2045,0.3
UP,Agriculture,2050,0.3
UP,Agriculture,2055,0.3
UP,Agriculture,2060,0.3
UP,Agriculture,2065,0.3
UP,Agriculture,2070,0.3
UP,Agriculture,2075,0.3
UP,Agriculture,2080,0.3
UP,Agriculture,2085,0.3
UP,Agriculture,2090,0.3
UP,Agriculture,2095,0.3
UP,Agriculture,2100,0.3
WB,Agriculture,2015,0.3
WB,Agriculture,2020,0.3
WB,Agriculture,2025,0.3
WB,Agriculture,2030,0.3
WB,Agriculture,2035,0.3
WB,Agriculture,2040,0.3
WB,Agriculture,2045,0.3
WB,Agriculture,2050,0.3
WB,Agriculture,2055,0.3
WB,Agriculture,2060,0.3
WB,Agriculture,2065,0.3
WB,Agriculture,2070,0.3
WB,Agriculture,2075,0.3
WB,Agriculture,2080,0.3
WB,Agriculture,2085,0.3
WB,Agriculture,2090,0.3
WB,Agriculture,2095,0.3
WB,Agriculture,2100,0.3
AN,Cement,2015,1.42
AN,Cement,2020,1.278642534
AN,Cement,2025,1.053499388
AN,Cement,2030,0.867999407
AN,Cement,2035,0.715162229
AN,Cement,2040,0.589236593
AN,Cement,2045,0.485483921
AN,Cement,2050,0.4
AN,Cement,2055,0.339714867
AN,Cement,2060,0.28676171
AN,Cement,2065,0.268839104
AN,Cement,2070,0.253360489
AN,Cement,2075,0.237881874
AN,Cement,2080,0.224032586
AN,Cement,2085,0.210997963
AN,Cement,2090,0.208553972
AN,Cement,2095,0.205295316
AN,Cement,2100,0.20203666
AP,Cement,2015,1.35
AP,Cement,2020,1.21561086
AP,Cement,2025,1.00156632
AP,Cement,2030,0.825210704
AP,Cement,2035,0.679907753
AP,Cement,2040,0.560189719
AP,Cement,2045,0.461551615
AP,Cement,2050,0.38028169
AP,Cement,2055,0.322968359
AP,Cement,2060,0.272625569
AP,Cement,2065,0.255586472
AP,Cement,2070,0.240870887
AP,Cement,2075,0.226155303
AP,Cement,2080,0.212988726
AP,Cement,2085,0.200596655
AP,Cement,2090,0.198273142
AP,Cement,2095,0.195175124
AP,Cement,2100,0.192077106
AR,Cement,2015,1.42
AR,Cement,2020,1.278642534
AR,Cement,2025,1.053499388
AR,Cement,2030,0.867999407
AR,Cement,2035,0.715162229
AR,Cement,2040,0.589236593
AR,Cement,2045,0.485483921
AR,Cement,2050,0.4
AR,Cement,2055,0.339714867
AR,Cement,2060,0.28676171
AR,Cement,2065,0.268839104
AR,Cement,2070,0.253360489
AR,Cement,2075,0.237881874
AR,Cement,2080,0.224032586
AR,Cement,2085,0.210997963
AR,Cement,2090,0.208553972
AR,Cement,2095,0.205295316
AR,Cement,2100,0.20203666
AS,Cement,2015,1.48
AS,Cement,2020,1.332669683
AS,Cement,2025,1.098013447
AS,Cement,2030,0.904675438
AS,Cement,2035,0.745380351
AS,Cement,2040,0.614133914
AS,Cement,2045,0.505997326
AS,Cement,2050,0.416901408
AS,Cement,2055,0.354069016
AS,Cement,2060,0.298878402
AS,Cement,2065,0.280198503
AS,Cement,2070,0.264065862
AS,Cement,2075,0.247933221
AS,Cement,2080,0.233498752
AS,Cement,2085,0.21991337
AS,Cement,2090,0.217366112
AS,Cement,2095,0.213969766
AS,Cement,2100,0.21057342
BR,Cement,2015,1.48
BR,Cement,2020,1.332669683
BR,Cement,2025,1.098013447
BR,Cement,2030,0.904675438
BR,Cement,2035,0.745380351
BR,Cement,2040,0.614133914
BR,Cement,2045,0.505997326
BR,Cement,2050,0.416901408
BR,Cement,2055,0.354069016
BR,Cement,2060,0.298878402
BR,Cement,2065,0.280198503
BR,Cement,2070,0.264065862
BR,Cement,2075,0.247933221
BR,Cement,2080,0.233498752
BR,Cement,2085,0.21991337
BR,Cement,2090,0.217366112
BR,Cement,2095,0.213969766
BR,Cement,2100,0.21057342
CG,Cement,2015,2
CG,Cement,2020,1.800904977
CG,Cement,2025,1.483801955
CG,Cement,2030,1.222534376
CG,Cement,2035,1.007270745
CG,Cement,2040,0.829910694
CG,Cement,2045,0.68378017
CG,Cement,2050,0.563380282
CG,Cement,2055,0.478471644
CG,Cement,2060,0.403889732
CG,Cement,2065,0.378646625
CG,Cement,2070,0.356845759
CG,Cement,2075,0.335044893
CG,Cement,2080,0.315538854
CG,Cement,2085,0.29718023
CG,Cement,2090,0.293737989
CG,Cement,2095,0.289148332
CG,Cement,2100,0.284558676
CH,Cement,2015,1.42
CH,Cement,2020,1.278642534
CH,Cement,2025,1.053499388
CH,Cement,2030,0.867999407
CH,Cement,2035,0.715162229
CH,Cement,2040,0.589236593
CH,Cement,2045,0.485483921
CH,Cement,2050,0.4
CH,Cement,2055,0.339714867
CH,Cement,2060,0.28676171
CH,Cement,2065,0.268839104
CH,Cement,2070,0.253360489
CH,Cement,2075,0.237881874
CH,Cement,2080,0.224032586
CH,Cement,2085,0.210997963
CH,Cement,2090,0.208553972
CH,Cement,2095,0.205295316
CH,Cement,2100,0.20203666
DD,Cement,2015,1.42
DD,Cement,2020,1.278642534
DD,Cement,2025,1.053499388
DD,Cement,2030,0.867999407
DD,Cement,2035,0.715162229
DD,Cement,2040,0.589236593
DD,Cement,2045,0.485483921
DD,Cement,2050,0.4
DD,Cement,2055,0.339714867
DD,Cement,2060,0.28676171
DD,Cement,2065,0.268839104
DD,Cement,2070,0.253360489
DD,Cement,2075,0.237881874
DD,Cement,2080,0.224032586
DD,Cement,2085,0.210997963
DD,Cement,2090,0.208553972
DD,Cement,2095,0.205295316
DD,Cement,2100,0.20203666
DL,Cement,2015,1.42
DL,Cement,2020,1.278642534
DL,Cement,2025,1.053499388
DL,Cement,2030,0.867999407
DL,Cement,2035,0.715162229
DL,Cement,2040,0.589236593
DL,Cement,2045,0.485483921
DL,Cement,2050,0.4
DL,Cement,2055,0.339714867
DL,Cement,2060,0.28676171
DL,Cement,2065,0.268839104
DL,Cement,2070,0.253360489
DL,Cement,2075,0.237881874
DL,Cement,2080,0.224032586
DL,Cement,2085,0.210997963
DL,Cement,2090,0.208553972
DL,Cement,2095,0.205295316
DL,Cement,2100,0.20203666
DN,Cement,2015,1.42
DN,Cement,2020,1.278642534
DN,Cement,2025,1.053499388
DN,Cement,2030,0.867999407
DN,Cement,2035,0.715162229
DN,Cement,2040,0.589236593
DN,Cement,2045,0.485483921
DN,Cement,2050,0.4
DN,Cement,2055,0.339714867
DN,Cement,2060,0.28676171
DN,Cement,2065,0.268839104
DN,Cement,2070,0.253360489
DN,Cement,2075,0.237881874
DN,Cement,2080,0.224032586
DN,Cement,2085,0.210997963
DN,Cement,2090,0.208553972
DN,Cement,2095,0.205295316
DN,Cement,2100,0.20203666
GA,Cement,2015,1.3
GA,Cement,2020,1.170588235
GA,Cement,2025,0.964471271
GA,Cement,2030,0.794647344
GA,Cement,2035,0.654725984
GA,Cement,2040,0.539441951
GA,Cement,2045,0.444457111
GA,Cement,2050,0.366197183
GA,Cement,2055,0.311006568
GA,Cement,2060,0.262528326
GA,Cement,2065,0.246120306
GA,Cement,2070,0.231949743
GA,Cement,2075,0.21777918
GA,Cement,2080,0.205100255
GA,Cement,2085,0.193167149
GA,Cement,2090,0.190929693
GA,Cement,2095,0.187946416
GA,Cement,2100,0.184963139
GJ,Cement,2015,1
GJ,Cement,2020,0.900452489
GJ,Cement,2025,0.741900977
GJ,Cement,2030,0.611267188
GJ,Cement,2035,0.503635373
GJ,Cement,2040,0.414955347
