# File: A44.india_state_in_EJ_res_F_cooking_Y.csv
# Title: State-wise cooking energy demand in India
# Units: EJ/yr
# Comments: Residential cooking energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
AS,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
BR,resid urban,coal,resid urban cooking,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495,0.006460495
CG,resid urban,coal,resid urban cooking,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866,0.002483866
CH,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
DD,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
DL,resid urban,coal,resid urban cooking,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05,1.99E-05
DN,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
GA,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
GJ,resid urban,coal,resid urban cooking,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284,0.001482284
HP,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
HR,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
JH,resid urban,coal,resid urban cooking,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277,0.018885277
JK,resid urban,coal,resid urban cooking,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05
KA,resid urban,coal,resid urban cooking,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05,6.35E-05
KL,resid urban,coal,resid urban cooking,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116,0.000219116
LA,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.80E-06
LD,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
MH,resid urban,coal,resid urban cooking,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067,0.000829067
ML,resid urban,coal,resid urban cooking,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05,6.15E-05
MN,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
MP,resid urban,coal,resid urban cooking,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225,0.00071225
MZ,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,6.06E-06
NL,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
OD,resid urban,coal,resid urban cooking,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527,0.002061527
PB,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,6.39E-06
PC,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
RJ,resid urban,coal,resid urban cooking,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456,0.000233456
SK,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
TN,resid urban,coal,resid urban cooking,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05
TR,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
TS,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
UK,resid urban,coal,resid urban cooking,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00E+00
UP,resid urban,coal,resid urban cooking,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832,0.001014832
WB,resid urban,coal,resid urban cooking,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616,0.01916616
AN,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
AP,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
AR,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
AS,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
BR,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
CG,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
CH,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
DD,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
DL,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
DN,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
GA,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
GJ,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
HP,resid rural,biomass,resid rural cooking,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03,2.00E-03
