# File: A54.india_state_StubTranTechCost.csv
# Title: Non-energy sub technology transport cost at state level
# Units: 1990$/pkm or 1990$/tkm
# Column types: ccccnnnnnnnnnnnnnnnnnnn
# ----------
region,supplysector,tranSubsector,stub.technology,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
DN,trn_freight_road,Truck,Electric,0.061862999,0.057566958,0.053569252,0.049849165,0.046129078,0.044269035,0.042408991,0.040548948,0.038688904,0.037047594,0.035603664,0.034338782,0.033237247,0.032285658,0.031472644,0.030788629,0.030225648,0.029777188,0.029777188
GA,trn_freight_road,Truck,Electric,0.061862999,0.057566958,0.053569252,0.049849165,0.046129078,0.044269035,0.042408991,0.040548948,0.038688904,0.037047594,0.035603664,0.034338782,0.033237247,0.032285658,0.031472644,0.030788629,0.030225648,0.029777188,0.029777188
GJ,trn_freight_road,Truck,Electric,0.061862999,0.057566958,0.053569252,0.049849165,0.046129078,0.044269035,0.042408991,0.040548948,0.038688904,0.037047594,0.035603664,0.034338782,0.033237247,0.032285658,0.031472644,0.030788629,0.030225648,0.029777188,0.029777188
HP,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
HR,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
JH,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
JK,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
KA,trn_freight_road,Truck,Electric,0.034383932,0.031996158,0.029774203,0.02770655,0.025638897,0.024605071,0.023571244,0.022537418,0.021503591,0.020591338,0.019788791,0.01908576,0.018473518,0.017944618,0.017492738,0.017112557,0.016799648,0.016550391,0.016550391
KL,trn_freight_road,Truck,Electric,0.034383932,0.031996158,0.029774203,0.02770655,0.025638897,0.024605071,0.023571244,0.022537418,0.021503591,0.020591338,0.019788791,0.01908576,0.018473518,0.017944618,0.017492738,0.017112557,0.016799648,0.016550391,0.016550391
LA,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
LD,trn_freight_road,Truck,Electric,0.034383932,0.031996158,0.029774203,0.02770655,0.025638897,0.024605071,0.023571244,0.022537418,0.021503591,0.020591338,0.019788791,0.01908576,0.018473518,0.017944618,0.017492738,0.017112557,0.016799648,0.016550391,0.016550391
MH,trn_freight_road,Truck,Electric,0.061862999,0.057566958,0.053569252,0.049849165,0.046129078,0.044269035,0.042408991,0.040548948,0.038688904,0.037047594,0.035603664,0.034338782,0.033237247,0.032285658,0.031472644,0.030788629,0.030225648,0.029777188,0.029777188
ML,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
MN,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
MP,trn_freight_road,Truck,Electric,0.061862999,0.057566958,0.053569252,0.049849165,0.046129078,0.044269035,0.042408991,0.040548948,0.038688904,0.037047594,0.035603664,0.034338782,0.033237247,0.032285658,0.031472644,0.030788629,0.030225648,0.029777188,0.029777188
MZ,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
NL,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
OD,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
PB,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
PC,trn_freight_road,Truck,Electric,0.034383932,0.031996158,0.029774203,0.02770655,0.025638897,0.024605071,0.023571244,0.022537418,0.021503591,0.020591338,0.019788791,0.01908576,0.018473518,0.017944618,0.017492738,0.017112557,0.016799648,0.016550391,0.016550391
RJ,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
SK,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
TN,trn_freight_road,Truck,Electric,0.034383932,0.031996158,0.029774203,0.02770655,0.025638897,0.024605071,0.023571244,0.022537418,0.021503591,0.020591338,0.019788791,0.01908576,0.018473518,0.017944618,0.017492738,0.017112557,0.016799648,0.016550391,0.016550391
TR,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
TS,trn_freight_road,Truck,Electric,0.034383932,0.031996158,0.029774203,0.02770655,0.025638897,0.024605071,0.023571244,0.022537418,0.021503591,0.020591338,0.019788791,0.01908576,0.018473518,0.017944618,0.017492738,0.017112557,0.016799648,0.016550391,0.016550391
UK,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
UP,trn_freight_road,Truck,Electric,0.032028953,0.02980472,0.027734948,0.02580891,0.023882872,0.022919853,0.021956834,0.020993815,0.020030796,0.019181024,0.018433443,0.017778563,0.017208254,0.016715579,0.016294649,0.015940507,0.015649029,0.015416843,0.015416843
WB,trn_freight_road,Truck,Electric,0.046224615,0.043014572,0.040027449,0.037247765,0.034468081,0.033078239,0.031688397,0.030298555,0.028908713,0.027682311,0.026603392,0.025658261,0.024835183,0.024124148,0.023516656,0.023005553,0.022584889,0.022249795,0.022249795
AN,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
AP,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
AR,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
AS,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
BR,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
CG,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
CH,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
DD,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
DL,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
DN,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
GA,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
GJ,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
HP,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
HR,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
JH,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
JK,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
KA,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
KL,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
LA,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
LD,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
MH,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
ML,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
MN,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
MP,trn_freight_road,Truck,NG,0.025170828,0.025965192,0.026784626,0.02762992,0.028475215,0.029330693,0.030318567,0.031306441,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315,0.032294315
MZ,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
NL,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
OD,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
PB,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
PC,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
RJ,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
SK,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
TN,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
TR,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
TS,trn_freight_road,Truck,NG,0.01399014,0.014431654,0.014887102,0.015356923,0.015826744,0.016302225,0.016851293,0.017400361,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429,0.017949429
UK,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
UP,trn_freight_road,Truck,NG,0.013031946,0.01344322,0.013867474,0.014305117,0.014742759,0.015185675,0.015697137,0.016208599,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061,0.016720061
WB,trn_freight_road,Truck,NG,0.018807879,0.019401436,0.020013725,0.020645336,0.021276948,0.02191617,0.022654319,0.023392467,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616,0.024130616
AN,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
AP,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
AR,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
AS,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
BR,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
CG,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
CH,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
DD,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
DL,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
DN,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
GA,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
GJ,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
HP,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
HR,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
JH,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
JK,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
KA,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
KL,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
LA,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
LD,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
MH,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
ML,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
MN,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
MP,trn_freight_road,Truck,FCEV,0.103880382,0.105496866,0.107138505,0.108805689,0.110472872,0.112169305,0.11407048,0.116000903,0.117902078,0.11734635,0.116790622,0.116234894,0.115708415,0.115152687,0.114596959,0.114041231,0.113514752,0.112959024,0.112959024
MZ,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
NL,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
OD,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
PB,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
PC,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
RJ,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
SK,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
TN,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
TR,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
TS,trn_freight_road,Truck,FCEV,0.057737516,0.058635971,0.059548406,0.06047504,0.061401673,0.062344564,0.063401251,0.064474196,0.065530883,0.065222005,0.064913127,0.064604249,0.064311628,0.06400275,0.063693873,0.063384995,0.063092373,0.062783496,0.062783496
UK,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
UP,trn_freight_road,Truck,FCEV,0.053783035,0.054619954,0.055469896,0.056333064,0.057196231,0.058074543,0.059058857,0.060058314,0.061042629,0.060754906,0.060467183,0.060179461,0.059906882,0.059619159,0.059331436,0.059043714,0.058771134,0.058483412,0.058483412
WB,trn_freight_road,Truck,FCEV,0.077620398,0.078828251,0.080054898,0.081300634,0.082546369,0.08381396,0.085234535,0.086676966,0.088097542,0.087682297,0.087267051,0.086851806,0.086458416,0.086043171,0.085627926,0.08521268,0.08481929,0.084404045,0.084404045
