# File: A44.india_state_in_EJ_res_F_spaceheating_Y.csv
# Title: State-wise space heating energy demand in India
# Units: EJ/yr
# Comments: Residential space heating energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
PB,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
PC,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
RJ,resid rural,coal,resid rural space heating,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004,0.000253004
SK,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
TN,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
TR,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
TS,resid rural,coal,resid rural space heating,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,3.80E-08,0.000001
UK,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
UP,resid rural,coal,resid rural space heating,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04,1.19E-04
WB,resid rural,coal,resid rural space heating,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05
AN,resid urban,coal,resid urban space heating,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06
AP,resid urban,coal,resid urban space heating,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244,0.000327244
AR,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
AS,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
BR,resid urban,coal,resid urban space heating,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564,0.000226564
CG,resid urban,coal,resid urban space heating,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05
CH,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
DD,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
DL,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
DN,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
GA,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
GJ,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
HP,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
HR,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
JH,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
JK,resid urban,coal,resid urban space heating,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148,0.000400148
KA,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
KL,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
LA,resid urban,coal,resid urban space heating,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06,8.94E-06
LD,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
MH,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
ML,resid urban,coal,resid urban space heating,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496,0.000135496
MN,resid urban,coal,resid urban space heating,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.02E-05
MP,resid urban,coal,resid urban space heating,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978,0.000388978
MZ,resid urban,coal,resid urban space heating,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05
NL,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
OD,resid urban,coal,resid urban space heating,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06
PB,resid urban,coal,resid urban space heating,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05,2.56E-05
PC,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
RJ,resid urban,coal,resid urban space heating,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05,8.07E-05
SK,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
TN,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
TR,resid urban,coal,resid urban space heating,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
TS,resid urban,coal,resid urban space heating,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,8.23E-08,0.00E+00
UK,resid urban,coal,resid urban space heating,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05,7.03E-05
UP,resid urban,coal,resid urban space heating,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231,0.001805231
WB,resid urban,coal,resid urban space heating,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783,0.00013783
AN,resid rural,biomass,resid rural space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
AP,resid rural,biomass,resid rural space heating,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763,0.002135763
AR,resid rural,biomass,resid rural space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
AS,resid rural,biomass,resid rural space heating,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755,0.000381755
BR,resid rural,biomass,resid rural space heating,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293,0.000356293
CG,resid rural,biomass,resid rural space heating,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921,0.000274921
